id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
6821,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Timberland Men City Brown Floater
18402,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Skechers Men USA Black Shoe
9055,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Adi Fiero M White Sports Shoes
5698,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Skechers Men's Liquid Roggers Brown Shoe
59032,Women,Footwear,Shoes,Heels,Bronze,Winter,2012.0,Casual,Carlton London Women Gold Toned Heels
39297,Men,Footwear,Sandal,Sandals,Black,Winter,2018.0,Casual,Red Chief Men Black Sandals
15861,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,Warner Bros Kids Unisex SD Nightmare Flop Blue Slippers
7881,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Provogue Men's Formal Black Shoe
9127,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Women Cell Varex SL White Sports Shoes
13198,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,ASICS Men Gel DS Sky Speed 2 Running Blue Sports Shoes
12876,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Provogue Men Formal Black Formal Shoes
35668,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012.0,Casual,U.S. Polo Assn. Men Brown Flip Flops
29237,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Puma Women Black Mabel Flats
47248,Men,Footwear,Shoes,Casual Shoes,Orange,Summer,2013.0,Casual,Playboy Men Orange Casual Shoes
56934,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,HM Women Silver Flats
4638,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Women Phantom Low Pink Grey White Shoe
17960,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Hopper Black Sandal
32815,Women,Footwear,Flip Flops,Flip Flops,Brown,Winter,2012.0,Casual,iPanema Women Temas Brown Flip Flops
45349,Women,Footwear,Shoes,Heels,Pink,Summer,2016.0,Casual,Cobblerz Women Pink Sandals
4852,Unisex,Footwear,Shoes,Casual Shoes,Purple,Summer,2012.0,Casual,Newfeel Unisex Purple White Shoes
2399,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Black Men's Semi Casual Shoe
49584,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels
35802,Women,Footwear,Shoes,Heels,Mustard,Summer,2012.0,Casual,Enroute Women Mustard Flats
6739,Unisex,Footwear,Flip Flops,Flip Flops,Brown,Summer,2011.0,Casual,Nike Unisex Solarsoft Thong Brown Flip Flop
43882,Women,Footwear,Shoes,Flats,White,Summer,2010.0,Casual,Puma Women El Rey Slipon Stripes Wns White Flats
19032,Women,Footwear,Shoes,Flats,Beige,Winter,2015.0,Casual,Catwalk Women Beige Spectator Shoes
2963,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Puma Men's Basket Biz White & Blue Shoe
11851,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2012.0,Casual,Playboy Men Grey Flip Flops
39607,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Heels
22841,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Woodland Men Brown Shoes
43876,Men,Footwear,Shoes,Casual Shoes,White,Summer,2010.0,Casual,Puma Men White 3.0 Mid Shoes
16248,Women,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Crocs Patricia Women Black Sandal
15895,Girls,Footwear,Flip Flops,Flip Flops,Pink,Fall,2011.0,Casual,Warner Bros Kids Girls TW Flower Flops Pink Slippers
39263,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Chief Men Black Formal Shoes
12882,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Fila Men Sports White Shoes
14349,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Casual Gold Flats
20940,Women,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,ADIDAS Women Spring Black Flip Flops
45376,Women,Footwear,Shoes,Heels,Brown,Summer,2016.0,Casual,Cobblerz Women Brown Sandals
15406,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,FILA Men FILA Boston White Sports Shoes
10174,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,United Colors Of Benetton Men Latnam Black Casual Shoes
57481,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,ID Men White & Blue Casual Shoes
26624,Women,Footwear,Shoes,Sports Shoes,Purple,Summer,2012.0,Sports,Puma Women Bodytrain Purple Sports Shoes
31693,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Ganuchi Men Brown Shoes
47613,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Portia Women Brown Heels
35233,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Casual,Fortune Men Black Formal Shoes
22284,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Inc. 5 Women Casual Golden Heels
53445,Women,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,ADIDAS Women Red Neo Tread Flip Flops
15250,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,ADIDAS Originals Men SL 72 Red Casual Shoes
59943,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Vans Men Black & Red Casual Shoes
42705,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown Sandals
9118,Women,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Puma Women Axis Silver Sports Shoes
35657,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2013.0,Casual,U.S. Polo Assn. Men Brown Shoes
6150,Unisex,Footwear,Shoes,Sports Shoes,Silver,Summer,2011.0,Sports,Puma Unisex Tornado Silver Navy Shoes
3610,Unisex,Footwear,Shoes,Casual Shoes,Green,Summer,2011.0,Casual,Converse Unisex Chuck Taylor Check HI Green Canvas Shoe
35465,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2012.0,Casual,Franco Leone Men Blue Shoes
6362,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,Numero Uno Men's Dark Blue Shoe
23500,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,FILA Men Hostile White Sports Shoes
17735,Unisex,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Puma Unisex Miami III Black & Beige Flip Flops
15062,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Franco Leone Men Brown Sandal
44406,Men,Footwear,Shoes,Sports Shoes,Brown,Fall,2012.0,Sports,Force 10 Men Brown Shoes
14376,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Catwalk Women Black Ballerinas
21091,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Clarks Men Manly Alpine Brown Casual Shoe
57011,Women,Footwear,Shoes,Flats,Green,Winter,2012.0,Casual,HM Women Green Flats
2504,Men,Footwear,Shoes,Casual Shoes,White,Fall,2010.0,Casual,Numero Uno Men's Casual White Canvas Shoe
13361,Women,Footwear,Shoes,Casual Shoes,Tan,Fall,2011.0,Casual,Timberland Women Femmes Tan Casual Shoes
43411,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Puma Women Black Crazy Slide Flats
7244,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Rockport Men's Allander Black Shoe
35491,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Bata Men Mocassino Brown Formal Shoes
6396,Men,Footwear,Sandal,Sandals,Beige,Summer,2011.0,Casual,Lotto Men Revenge 02 Beige Grey Floater
34543,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men Brown Formal Shoes
33766,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,ADIDAS Neo Men Court Evo Blue Shoes
40294,Unisex,Footwear,Flip Flops,Flip Flops,Yellow,Fall,2012.0,Casual,Warner Bros Kids Unisex Yellow Flip Flops
45382,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals
20715,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Smart Casual,Red Tape Men Black Leather Casual Shoes
41722,Women,Footwear,Shoes,Heels,Teal,Winter,2012.0,Casual,Catwalk Women Teal Heels
39638,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Sports Shoes
10180,Men,Footwear,Flip Flops,Flip Flops,Yellow,Fall,2011.0,Casual,United Colors of Benetton Men Speeder Yellow Flip Flops
36442,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Spinn Men Dozer Black Shoes
5345,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Btwin Sport 5 Shoes
57475,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,ID Men Black Sandals
24187,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Converse Men All Star Black Shoes
33130,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Stilettos
13537,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Carlton London Men Casual Brown Casual Shoes
12885,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Air Max Turbulence White Sports Shoes
34749,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men White Benecio Shoes
28316,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Shoes
20947,Women,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,ADIDAS Women Vines Blue Flip Flops
39264,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Chief Men Black Formal Shoes
15892,Girls,Footwear,Shoes,Casual Shoes,Blue,Spring,2013.0,Casual,Warner Bros Tweety Girls Blue and White Casual Shoes
13359,Men,Footwear,Shoes,Casual Shoes,Beige,Fall,2011.0,Casual,Timberland Men Juniors Beige Casual Shoes
47089,Boys,Footwear,Flip Flops,Flip Flops,Red,Winter,2013.0,Casual,Marvel Boys Red Flip Flop
11856,Men,Footwear,Flip Flops,Flip Flops,Red,Fall,2011.0,Casual,Playboy Men Casual Red Slippers
39600,Women,Footwear,Shoes,Heels,Black,Summer,2016.0,Casual,Catwalk Women Black Wedges
22846,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Shoes
49577,Women,Footwear,Shoes,Flats,Pink,Winter,2015.0,Casual,Catwalk Women Pink Shoes
43871,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men White Driving Power Lo Shoes
19035,Women,Footwear,Shoes,Heels,Red,Winter,2015.0,Casual,Catwalk Women Red Flats
2964,Men,Footwear,Shoes,Casual Shoes,White,Fall,2010.0,Casual,Puma Men's Match Classic White & Green Shoe
22248,Men,Footwear,Sandal,Sandals,Green,Fall,2012.0,Casual,ID Men Green Casual Sandals
33108,Women,Footwear,Shoes,Heels,Yellow,Winter,2015.0,Casual,Catwalk Women Yellow Flats
4069,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Crocs Men's Tideline Canvas Chocolate Shoe
4855,Unisex,Footwear,Shoes,Casual Shoes,Pink,Summer,2012.0,Casual,Newfeel Unisex Pink Grey Shoes
49583,Women,Footwear,Shoes,Heels,Orange,Winter,2015.0,Casual,Catwalk Women Orange Flats
43885,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Women Black Karmin Lace Shoes
17967,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Girija Black Slipper
12429,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Men Casual Brown Casual Shoes
3842,Women,Footwear,Shoes,Flats,Pink,Summer,2011.0,Casual,Crocs Women Lady Bubblegum Pink Sandal
32812,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,iPanema Women Ritmos Black Flats
5389,Unisex,Footwear,Shoes,Sports Shoes,Yellow,,2011.0,Sports,Kalenji Kapteren 200 Yellow Fw
1729,Unisex,Footwear,Shoes,Casual Shoes,White,Spring,2011.0,Casual,Newfeel Unisex White Shoes
9120,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Cell Turin Perf Black Sports Shoes
12871,Men,Footwear,Shoes,Formal Shoes,Black,Spring,2012.0,Formal,Lee Cooper Men Formal Black Shoes
56933,Women,Footwear,Shoes,Heels,Purple,Winter,2012.0,Casual,HM Women Purple Flats
15268,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,2011.0,Casual,ADIDAS Originals Women Rekapi Purple Casual Shoes
59147,Women,Footwear,Shoes,Heels,Beige,Fall,2012.0,Casual,Tiptopp Women Beige Sandals
15866,Unisex,Footwear,Shoes,Casual Shoes,Brown,Spring,2013.0,Casual,Warner Bros Kids Unisex SD Silly Shoe Brown Casual Shoes
39290,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Chief Men Brown Shoes
3628,Men,Footwear,Sandal,Sandals,Grey,Winter,2011.0,Casual,Puma Men Jiff  Grey Navy Sandal
36445,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2013.0,Sports,Spinn Men Orbit Black Sports Shoes
5342,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2011.0,Casual,Fila Men's Fitness Hiker Olive Black Yellow Shoe
33137,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels
24180,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Converse Unisex Chuck Taylor All Stars New York Black Casual Shoes
43240,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Reebok Men Grey Swift Sports Shoes
22277,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Inc.5 Women Gold Casual Heels
13702,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,FILA Men Dirk White Sports Shoes
34120,Men,Footwear,Sandal,Sandals,Brown,Summer,2016.0,Casual,Clarks Men Brown Wild Vibe Leather Closed Sandals
11869,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Franco Leone Men Formal Black Formal Shoes
45385,Women,Footwear,Shoes,Flats,Bronze,Winter,2012.0,Casual,Rocia Women Bronze Sandals
41725,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,Catwalk Women Red Heels
46958,Boys,Footwear,Flip Flops,Flip Flops,Green,Fall,2012.0,Casual,Jungle Book Boys Green Flip Flops
13366,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Women Femmes Brown Casual Shoes
7243,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Rockport Men's Alfrew Brown Shoe
35496,Men,Footwear,Sandal,Sandals,Grey,Winter,2015.0,Casual,Bata Men Grey Sandals
6391,Women,Footwear,Shoes,Flats,Grey,Summer,2011.0,Casual,Lotto Women Sofia Pink Black Floater
40293,Unisex,Footwear,Flip Flops,Flip Flops,Red,Fall,2012.0,Casual,Warner Bros Kids Unisex Red Flip Flops
14371,Women,Footwear,Shoes,Heels,Red,Winter,2015.0,Casual,Catwalk Women Casual Red Flats
44401,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Force 10 Men Black Shoes
5726,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Reebok Men's Zigfuel Black Yellow Shoe
2503,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Numero Uno Men's Casual Brown Canvas Shoe
13968,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Puma Men 917 SL Graphic Navy Blue Casual Shoes
28329,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Tape Men Casual Brown Sandals
35462,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,Franco Leone Men Brown Shoes
17732,Men,Footwear,Shoes,Sports Shoes,Brown,Fall,2011.0,Sports,Puma Men Fox Mid Brown Sports Shoe
15065,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Franco Leone Men Brown Formal Shoe
24722,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Skechers Men Masterson White Sports Shoes
10517,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,New Balance MC900 Men Others Tennis White Sports Shoes
15859,Unisex,Footwear,Flip Flops,Flip Flops,Green,Fall,2012.0,Casual,Warner Bros Kids Unisex LT Taz Flops Green Slippers
14385,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Casual Silver Heels
53442,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,ADIDAS Women Blue Flip Flops
15257,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Originals Women Decade Low Sleek Black Casual Shoes
59178,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Gliders Men Light Brown Shoes
59944,Men,Footwear,Shoes,Casual Shoes,Cream,Spring,2013.0,Casual,Vans Men Black & Cream Casual Shoes
18548,Women,Footwear,Shoes,Casual Shoes,Beige,Winter,2015.0,Casual,Catwalk Women  Beige Casual Shoes
35650,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,U.S. Polo Assn. Men Black Formal Shoes
26623,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Women BodyTrain Mesh Grid Black Sports Shoes
18910,Men,Footwear,Flip Flops,Flip Flops,Green,Spring,2012.0,Casual,ADIDAS Men Adi Linear Green Flip Flops
47614,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,Portia Women Red Heels
35234,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012.0,Formal,Fortune Men Brown Formal Shoes
17356,Men,Footwear,Flip Flops,Flip Flops,Black,Spring,2012.0,Casual,Puma Men Arizona Black Flip Flops
15401,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Fila Men Tubes White Casual Shoes
45371,Women,Footwear,Shoes,Heels,Taupe,Summer,2016.0,Casual,Cobblerz Women Taupe Brown Sandals
10173,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,United Colors of Benetton Men Tango Brown Sandals
22870,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,Woodland Men Olive Casual Shoes
42995,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Women Black Air Total Sports Shoes
11860,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2012.0,Casual,Playboy Men Casual Blue Slippers
39636,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Sports Shoes
24189,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Converse Unisex Chuck Taylor Black Casual Shoes
13539,Women,Footwear,Shoes,Heels,Gold,Spring,2013.0,Casual,Carlton London Women Casual Gold Flats
59185,Men,Footwear,Sandal,Sandals,Grey,Summer,2012.0,Casual,Gliders Men Olive Green Sandals
14378,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women Casual White Flats
44408,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Force 10 Men Grey Sports Shoes
7844,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Women Cabana Racer SL JR Black Blue Green Shoe
28320,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Tape Men Casual Brown Sandals
6398,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Lotto Men Rebel Black Floater
39252,Men,Footwear,Shoes,Casual Shoes,Beige,Winter,2018.0,Casual,Red Chief Men Beige Shoes
33768,Men,Footwear,Shoes,Casual Shoes,Tan,Summer,2012.0,Casual,ADIDAS Neo Men Utility Deck Tan Shoes
56905,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Flats
18541,Women,Footwear,Shoes,Flats,Red,Winter,2015.0,Casual,Catwalk Women  Red Casual Shoe
9116,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Sports,Puma Women Ikonis 2 White Sports Shoes
47279,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2013.0,Formal,Franco Leone Men Brown Formal Shoes
35659,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2014.0,Casual,U.S. Polo Assn. Men Brown Shoes
15850,Unisex,Footwear,Sandal,Sandals,Blue,Fall,2011.0,Casual,Warner Bros Kids Unisex TJ Playlogs Blue Sandals
22884,Men,Footwear,Sandal,Sandals,Brown,Summer,2016.0,Casual,Woodland Men Brown Casual Sandals
15408,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,FILA Men Coloda Black Sports Shoes
45378,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Rocia Women Black Sandals
11894,Men,Footwear,Sandal,Sandals,Tan,Summer,2013.0,Casual,Franco Leone Men Casual Tan Sandals
32824,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,iPanema Women Blue Premium Flats
38522,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men White Surge Casual Shoes
59388,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Gliders Women Black Sandals
36225,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,Nike Men Chukka Go Suede Green Shoes
7047,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2011.0,Casual,Numero Uno Men's Grey Blue Shoe
35692,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,U.S. Polo Assn. Men White Shoes
14347,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Dual Fusion ST 2 Black Sports Shoes
44437,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,Gliders Men Brown Shoes
5710,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Men's Apex White Athletic Shoe
22241,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,ID Men Black Casual Shoe
5374,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2011.0,Sports,Quechua Jawar 5.0 Man Black Red
33101,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels
39609,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Heels
41713,Women,Footwear,Shoes,Heels,Orange,Spring,2013.0,Casual,Catwalk Women Orange Wedges
16246,Unisex,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Crocs Kids cayman Kids-Unisex Black Sandal
43878,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Puma Men Brown Terrae Mid Africa Shoes
26615,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Women Bodytrain White Sports Shoes
12420,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Timberland Men Casual Black Casual Shoes
6505,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Black Shoe
47622,Women,Footwear,Shoes,Heels,Brown,Fall,2014.0,Casual,Portia Women Brown Flats
5380,Women,Footwear,Shoes,Sports Shoes,Purple,,2011.0,Sports,Quechua Forclaz 100 Lady Purple
36487,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Spinn Men Newport Brown Shoes
45347,Women,Footwear,Shoes,Heels,Beige,Summer,2016.0,Casual,Cobblerz Women Beige Sandals
10145,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Rockport Men Drsp Wingtip Brown Formal Shoes
3245,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010.0,Casual,Puma Men's Benecio Leather Black White Shoe
2397,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men's Brown Casual Shoe
15053,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2013.0,Formal,Franco Leone Men Brown Formal Shoe
39299,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Chief Men Brown Sandals
24714,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Puma Men Volley HP Brown Casual Shoes
3621,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Puma Men's Neon Cat Black Flip Flop
17704,Unisex,Footwear,Shoes,Casual Shoes,Maroon,Fall,2011.0,Casual,Vans unisex Old Skool Red Casual Shoes
6353,Girls,Footwear,Sandal,Sandals,Pink,Summer,2015.0,Casual,Crocs Girls Pink Clogs
13196,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Basket Clean Black Casual Shoes
9129,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Bolt Faas 400 Black Sports Shoes
55783,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2013.0,Casual,Converse Men Brown Casual Shoes
47246,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2013.0,Casual,Playboy Men Green Casual Shoes
29239,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,ADIDAS Men Pural Black Sandals
12878,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Provogue Men Formal Black Formal Shoes
35666,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2013.0,Casual,U.S. Polo Assn. Men Blue Flip Flops
4636,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Adi Stylite Low White Blue Shoe
15261,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,ADIDAS Originals Women Superstar 2 White Casual Shoes
57488,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Formal,Lee Cooper Men Black  Shoes
38525,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Black Taisoku Casual Shoes
22883,Men,Footwear,Sandal,Sandals,Khaki,Winter,2015.0,Casual,Woodland Men Khaki Casual Sandals
11893,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Franco Leone Men Casual Black Sandals
9323,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,FILA Men Ventaggio White Sports Shoes
3619,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011.0,Casual,Puma Men's Neon Cat Navy Blue Flip Flop
15857,Unisex,Footwear,Sandal,Sandals,Blue,Spring,2013.0,Casual,Warner Bros Kids Unisex LT Blug Clog Blue Sandals
15259,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,ADIDAS Originals Women Top Ten low Sleek White Casual Shoes
59176,Men,Footwear,Shoes,Casual Shoes,Olive,Fall,2012.0,Casual,Gliders Men Olive Shoes
56902,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Heels
