id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,Category
41385,Women,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Wrangler Women Green Candy Shirt,Topwear
37743,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,John Players Men Stripes Grey Shirt,Topwear
38818,Women,Apparel,Topwear,Tops,Orange,Fall,2012.0,Casual,Latin Quarters Women Orange Top,Topwear
13895,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Spykar Men Stripes Yellow Shirts,Topwear
19553,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Solid White TShirt,Topwear
15034,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,ADIDAS Women Stripes Navy Blue Sweaters,Topwear
11743,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Lee Men Green Polo Tshirts,Topwear
34395,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Torchers T-shirt,Topwear
40579,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,W Women Navy Blue Kurta,Topwear
2787,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Ediots Men's Lega Kya Photu Black T-shirt,Topwear
26908,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Jealous 21 Women Printed Blue Top,Topwear
37561,Girls,Apparel,Topwear,Rompers,Pink,Summer,2012.0,Casual,Madagascar3 Infant Girls Pink Snapsuit Romper,Topwear
39003,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Unit White T-shirt,Topwear
37599,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Madagascar3 Boys Yellow Printed T-Shirt,Topwear
40565,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,W Women Maroon Kurta,Topwear
11603,Women,Apparel,Topwear,Kurtas,Grey,Summer,2011.0,Ethnic,W Women Solid Grey Kurtas,Topwear
50718,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Doodle Boys Navy Blue Printed T-Shirt,Topwear
24373,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Folklore Women Maroon  Kurta,Topwear
17540,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Mark Taylor Men Black & White Striped Shirt,Topwear
3881,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Wrangler Men's Wrangler Flag Navy T-shirt,Topwear
37769,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,John Players Men Stripes White Shirt,Topwear
11101,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Indigo Nation Men Stripes Purple Shirts,Topwear
10856,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Wrangler Men Black Polo Tshirts,Topwear
34109,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Doodle Girls Printed Blue Top,Topwear
12556,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Tantra Men Green Printed T-shirt,Topwear
2750,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Classic Polo Men's Blue Stripe T-shirt,Topwear
11071,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Check Black Shirts,Topwear
14040,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Flying Machine Men Check Yellow Shirts,Topwear
31322,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aurelia Women Printed Blue Kurta,Topwear
18934,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Levi'si Men Embroidery Purple Tshirt,Topwear
22592,Men,Apparel,Topwear,Sweatshirts,Red,Fall,2011.0,Casual,Nike Men Red Striped Sweatshirt,Topwear
17167,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Blue Shirt,Topwear
5423,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Ant Kids Boy's Grey Blue Kidswear,Topwear
7035,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,s.Oliver Men's Superior Nasty Body Grey T-shirt,Topwear
43636,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Vero Moda Women Yellow Top,Topwear
5797,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,ADIDAS Men's Bam Blue T-shirt,Topwear
24975,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Printed Top,Topwear
48082,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White T-shirt,Topwear
3525,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's I Know I Am Not Black T-shirt,Topwear
57171,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Elle Women Grey Top,Topwear
2272,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Nike Mens Blue Polo T-shirt,Topwear
20208,Women,Apparel,Topwear,Jackets,Purple,Fall,2011.0,Casual,Wrangler Women Solid Purple Jacket,Topwear
13334,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Gini and Jony Kids Boys Check Blue Shirts,Topwear
1625,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Sports,Domyos Men Quick Dry T-shirt,Topwear
40132,Boys,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Authentic Red Shirt,Topwear
2915,Women,Apparel,Topwear,Tops,White,Fall,2010.0,Casual,DUSG Women Bandhavgarh Organic Aqua Top,Topwear
56818,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,John Players Men Grey Shirt,Topwear
13466,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Blue Tshirts,Topwear
36743,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Little Miss Girls Chatterbox Pink Top,Topwear
12186,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt,Topwear
5208,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Superman Men's Crew White T-shirt,Topwear
48401,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012.0,Casual,French Connection Men Cream T-shirt,Topwear
26947,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Jealous 21 Women Printed Purple T-shirt,Topwear
20111,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Diva Women Printed White Kurta,Topwear
7784,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Proline Men Black Polo T-shirt,Topwear
41757,Girls,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Doodle Girls Printed Yellow Top,Topwear
4363,Men,Apparel,Topwear,Tshirts,Black,Spring,2013.0,Casual,Beatles Men's Lonely Hearts Black T-shirt,Topwear
24400,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Vishudh Women Black Printed Kurta,Topwear
43662,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,ONLY Women Purple Top,Topwear
52054,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Men White T-shirt,Topwear
10886,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,Wrangler Men Cream Mark Your Territory T-shirt,Topwear
30328,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Swag on Black T-shirt,Topwear
16991,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men White Check Shirt,Topwear
2053,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Casual,Lee Mens Winning with Lee T-shirt,Topwear
49964,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2016.0,Casual,Hanes Men Grey Melange Pack of 3 T-shirts,Topwear
12542,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Women Blue Printed T-shirt,Topwear
34224,Men,Apparel,Topwear,Tshirts,Green,Summer,2013.0,Casual,Proline Men Green T-shirt,Topwear
28775,Women,Apparel,Topwear,Kurtis,Red,Summer,2012.0,Ethnic,Aurelia Women Printed Red Kurti,Topwear
7168,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue White Shirt,Topwear
54727,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012.0,Ethnic,Shree Women Grey Printed Kurta,Topwear
14958,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Status Quo Men Printed Black Tshirts,Topwear
57421,Women,Apparel,Topwear,Tshirts,Blue,Summer,2015.0,Casual,Angry Birds Women Blue T-shirt,Topwear
29055,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Flame Black T-shirt,Topwear
13103,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,ADIDAS Men Sf Striped Hood Black Sweatshirts,Topwear
31059,Women,Apparel,Topwear,Dupatta,Off White,Summer,2012.0,Ethnic,Fabindia Women Off White Chanderi Dupatta,Topwear
11357,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Black Sweatshirts,Topwear
34947,Women,Apparel,Topwear,Dupatta,Red,Summer,2012.0,Ethnic,Fabindia Women Printed Red Dupatta,Topwear
6791,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Timberland Men's Rugby Stripe Pique Juniper Green T-shirt,Topwear
22325,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,John Players Men Solid Purple T-Shirt,Topwear
20672,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Classic Polo Men Striped Pink Tshirt,Topwear
32254,Women,Apparel,Topwear,Kurtis,White,Summer,2012.0,Ethnic,Fabindia Women Printed White Kurti,Topwear
42686,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Alma Women White Printed Kurta,Topwear
30305,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men I M The Captain Off White T-shirt,Topwear
14026,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Nike Men Solid Grey Tshirts,Topwear
10074,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Puma runhard tee Black Tshirts,Topwear
4986,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,ADIDAS Men Bayern Munchen Red Jersey,Topwear
30949,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Ethnic,Fabindia Women Purple Cambric Top,Topwear
49641,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Mineral Women White Top,Topwear
19607,Women,Apparel,Topwear,Tops,Red,Summer,2011.0,Casual,United Colors of Benetton Women Solid Red Top,Topwear
15908,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Black Coffee Men Stripes White Shirt,Topwear
33192,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Sepia Women Printed Red Top,Topwear
38987,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Gini and Jony Boys Wild West T-shirt,Topwear
37729,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Check Blue Shirt,Topwear
8811,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Spykar Men Range Blue-White Stripes Blue Shirts,Topwear
15103,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Mother Earth Women Printed Red Kurtas,Topwear
7922,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Proline Men Green & White Striped Polo T-shirt,Topwear
21139,Women,Apparel,Topwear,Tops,Brown,Fall,2011.0,Casual,s.Oliver Women Brown Top,Topwear
12790,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Sports,Nike Men Arsenal Red Jersey,Topwear
8360,Girls,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Girl's Tonight Night Rock Yellow Pink Kidswear,Topwear
46731,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Red Printed T-Shirt,Topwear
17907,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Nike Men Sptcas Black Sweatshirt,Topwear
30934,Women,Apparel,Topwear,Kurtis,Black,Summer,2012.0,Ethnic,Fabindia Women Black Kurti,Topwear
26357,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Arrow Woman Striped Pink T-shirt,Topwear
8597,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Scullers Men Red Polo T-Shirts,Topwear
30612,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Sports,Nike Boys Printed Red T-shirt,Topwear
39844,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Dark Navy T-Shirt,Topwear
5166,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Ed Hardy Men's Special Ops Bull Dog Black T-shirt,Topwear
1798,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Domyos Men Slt Compression T-shirt,Topwear
31451,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Sports,Nike Men Running Red Jersey,Topwear
43700,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Remanika Women Green Top,Topwear
24858,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Formal,Mark Taylor Men White Striped Shirt,Topwear
20004,Men,Apparel,Topwear,Tshirts,Beige,Summer,2011.0,Casual,United Colors of Benetton Men Printed Beige TShirt,Topwear
45778,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Remanika Women Pink Tunic,Topwear
12806,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Sports,Nike Men Zip Grey Sweatshirts,Topwear
20170,Men,Apparel,Topwear,Shirts,Khaki,Fall,2011.0,Casual,Wrangler Men Thin Khaki Shirt,Topwear
30944,Women,Apparel,Topwear,Kurtis,Olive,Summer,2012.0,Ethnic,Fabindia Women Olive Silk Kurti,Topwear
5980,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Locomotive Men Charcoal Stripe Shirt,Topwear
33206,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Sepia Women Printed Green T-shirt,Topwear
19106,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Mother Earth Women Printed Black Kurta,Topwear
8386,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,ADIDAS Men Neo Crkt Cc White Polo T-Shirts,Topwear
43573,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Knits White Top,Topwear
20144,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Wrangler Men Bull Classic Striped White Shirt,Topwear
11578,Women,Apparel,Topwear,Kurtas,Blue,Summer,2011.0,Ethnic,W Women Printed Blue Kurtas,Topwear
14673,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Basics Men Black Slim Fit Checked Shirt,Topwear
27865,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Scullers For Her Striped Purple Shirt,Topwear
19595,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey TShirt,Topwear
19823,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Grey Shirt,Topwear
32394,Women,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Formal,Arrow Woman Lavender Shirt,Topwear
29769,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Wrangler Men American Flag Red Shirt,Topwear
14312,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Sports,ADIDAS Men Solid Green Jerseys,Topwear
10764,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Bts Black Tshirts,Topwear
10347,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Men Printed Purple Tshirts,Topwear
8788,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Red White Shirts,Topwear
26816,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Check Shirt,Topwear
26933,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Jealous 21 Women Black Top,Topwear
4194,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Ed Hardy Men's Fierce Panther Maroon T-shirt,Topwear
5884,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Puma Women Classic Black Top,Topwear
37281,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Tantra Women Black Facebook T-shirt,Topwear
16143,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Tokyo Talkies Women Printed Pink T-shirt,Topwear
33061,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Red Check Shirt,Topwear
36830,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Vishudh Women Purple Kurta,Topwear
15646,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Nike Men Running Grey Jerseys,Topwear
21126,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,s.Oliver Women White Shirt,Topwear
27265,Women,Apparel,Topwear,Tops,Teal,Summer,2012.0,Casual,Arrow Woman Striped Teal Top,Topwear
24911,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,United Colors of Benetton Kids Boys Grey Printed T-shirt,Topwear
37584,Girls,Apparel,Topwear,Rompers,Green,Summer,2012.0,Casual,Madagascar3 Infant Girls Light Green Snapsuit Romper,Topwear
36551,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,AND by Anita Dongre Women White Tunic,Topwear
24391,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Folklore Women Orange Printed Kurta,Topwear
6269,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Lee Women's Caroline White T-shirt,Topwear
14325,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,ADIDAS Women Printed Pink T-shirt,Topwear
34907,Women,Apparel,Topwear,Dupatta,Red,Summer,2012.0,Ethnic,Fabindia Red Hand Printed Kota Dupatta,Topwear
25759,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Lino Perros Men Black Suspenders,Topwear
5169,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Ed Hardy Men's Brave Hearts Stay True Grey T-shirt,Topwear
36318,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Mr. Men Boys Mr. Bump Red T-shirt,Topwear
13816,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Proline Pack of 3 Printed T-shirts,Topwear
25778,Men,Apparel,Topwear,Suspenders,Blue,Summer,2012.0,Formal,Arrow Men Blue Suspenders,Topwear
17935,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men Training Tee Black Tshirt,Topwear
12642,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Probase Men Stripes Maroon Polo T-shirts,Topwear
48420,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012.0,Casual,French Connection Men Maroon Striped T-shirt,Topwear
8318,Men,Apparel,Topwear,Tshirts,Grey,Spring,2013.0,Casual,Wildcraft Men Grey T-shirt,Topwear
58656,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,ALayna Women Red Kurta,Topwear
39800,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Formal,Peter England Men Navy Blue Formal Shirts,Topwear
6947,Men,Apparel,Topwear,Tshirts,Mustard,Summer,2011.0,Casual,Tantra Men's Glasses Mustard T-shirt,Topwear
7607,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Nike Men's FCB Core Black SS T-shirt,Topwear
4098,Women,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Nike Women's White Polo T-shirt,Topwear
5092,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Wrangler Men's Minstrel Shoulder Loop Purple T-shirt,Topwear
3087,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Probase Mens  T-shirt,Topwear
30854,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Fabindia Women Beige Kurta,Topwear
6985,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,s.Oliver Men's Denim Dstrct White T-shirt,Topwear
1845,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Mens Surfer T-shirt,Topwear
2103,Men,Apparel,Topwear,Shirts,White,Winter,2010.0,Casual,Lee Men Checks White Shirt,Topwear
4292,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men's Shanti Black T-shirt,Topwear
11697,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Lee Men Check Blue Shirts,Topwear
7458,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Proline Men Grey Striped Polo T-shirt,Topwear
48433,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,French Connection Men Grey Printed T-shirt,Topwear
15329,Men,Apparel,Topwear,Sweaters,White,Fall,2011.0,Sports,Nike Men Solid White Sweaters,Topwear
43491,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White T-shirt,Topwear
15078,Women,Apparel,Topwear,Kurtis,Blue,Fall,2011.0,Ethnic,Mother Earth Women Printed Blue Kurtis,Topwear
7269,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Superman Men Printed Blue T-shirt,Topwear
44876,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Puma Men White T-shirt,Topwear
17157,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Maroon Shirt,Topwear
22631,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Sports,Nike Women Printed Pink T-shirt,Topwear
4878,Men,Apparel,Topwear,Tshirts,White,Summer,2016.0,Casual,Levis Kids Boy's Devon White Teens Kidswear,Topwear
19820,Men,Apparel,Topwear,Sweaters,Green,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Green Sweater,Topwear
54934,Women,Apparel,Topwear,Tshirts,Peach,Summer,2012.0,Casual,Do u speak green Women Peach T-shirt,Topwear
6113,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's United Colors Flock Black T-shirt,Topwear
9289,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Indian Terrain Men Houston White Tshirts,Topwear
16282,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Casual,Superman Men White Sweatshirt,Topwear
28684,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012.0,Casual,Proline Men Cream-Coloured Sleeveless T-shirt with Printed Detail,Topwear
8364,Girls,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Doodle Girl's Happy Smiles Blue Pink Kidswear,Topwear
5837,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Puma Men's Pop Graphic Red T-shirt,Topwear
26360,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Arrow Woman Grey T-shirt,Topwear
31783,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Lee Women Purple Paula Pansy Top,Topwear
46253,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fusion Beats Women White Printed Kurta,Topwear
2165,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Probase Men Check Blue Shirt,Topwear
20256,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Wrangler Men Wing Green T-shirt,Topwear
38616,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men Printed Mamba White T-shirt,Topwear
44833,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White Logo T-shirt,Topwear
11657,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Lee Women Printed Grey Tshirts,Topwear
54687,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012.0,Casual,Shree Women Blue and Red Printed Kurta,Topwear
43904,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Arrow Sport Men Blue Check Shirt,Topwear
52076,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Myntra Men Grey T-shirt,Topwear
3992,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Mr.Men Men's Funny Black T-shirt,Topwear
29808,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Basics Men Blue Checked Slim Fit Shirt,Topwear
30789,Men,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Fabindia Men Green Tussar Kurta,Topwear
15996,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Turtle Check Men Blue Shirt,Topwear
22908,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Mark Taylor Men White Printed T-shirt,Topwear
3871,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Wrangler Men's Poster Print Slub Brown T-shirt,Topwear
12386,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Reid & Taylor Men Stripes Red Shirts,Topwear
58810,Men,Apparel,Topwear,Shirts,Black,Fall,2012.0,Casual,Highlander Men Black & Blue Check Shirt,Topwear
8183,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Locomotive Men Check Lae Blue Shirts,Topwear
7025,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,s.Oliver Men's All you Need Blue T-shirt,Topwear
6476,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,ADIDAS Men's Fit White T-shirt,Topwear
2024,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,ADIDAS Mens Fitted Red T-shirt,Topwear
15615,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Running Red Jerseys,Topwear
9962,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Medals Crew Red T-Shirts,Topwear
8369,Girls,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Doodle Girl's Purple Halter Neck Purple Kidswear,Topwear
44800,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Spykar Women Purple Top,Topwear
11597,Women,Apparel,Topwear,Kurtas,Cream,Summer,2011.0,Ethnic,W Women Printed Cream Kurtas,Topwear
22898,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Shirt,Topwear
11107,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Indigo Nation Men Stripes Blue Shirt,Topwear
14050,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Check Blue Shirts,Topwear
