id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
2306,Women,Apparel,Bottomwear,Capris,Black,Fall,2010.0,Sports,Nike Women Cuffed Black Capris
32419,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Sports,ADIDAS Men Grey Shorts
51379,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Myntra Men Grey Shorts
9173,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Bao Blue Jeans
26825,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Highlander Men Beige Trousers
48066,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,French Connection Men Black Jeans
17934,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,Puma Men Solid Black Shorts
28513,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Sports,Nike Men Premier Knit Grey Shorts
9187,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Style Essentials Spykar Basic Attire Series 0428 Blue Jeans
27903,Women,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Formal,Scullers For Her Beige Trousers
48495,Women,Apparel,Bottomwear,Trousers,Olive,Winter,2011.0,Casual,French Connection Women Olive Trousers
11268,Men,Apparel,Bottomwear,Trousers,Cream,Fall,2011.0,Formal,Indigo Nation Men Cream Trouser Cream Trousers
29690,Men,Apparel,Bottomwear,Shorts,Charcoal,Summer,2012.0,Casual,Indigo Nation Men Check Charcoal Shorts
2954,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010.0,Casual,DUSG Women Uttarkashi Organic Endive Capri
30923,Women,Apparel,Bottomwear,Skirts,Mustard,Summer,2012.0,Ethnic,Fabindia Women Printed Mustard Skirt
32648,Men,Apparel,Bottomwear,Shorts,Black,Winter,2015.0,Sports,Nike Black Legacy Woven     Training  Shorts
16072,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Highlander Men Solid Black Trouser
51587,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Wrangler Women Navy Blue Molly Jeans
57214,Women,Apparel,Bottomwear,Shorts,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Shorts
16624,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Probase Men Check Grey Trouser
8835,Men,Apparel,Bottomwear,Trousers,Green,Summer,2011.0,Formal,Scullers Men Scul Green Trousers
52554,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Women Blue Jeans
47072,Women,Apparel,Bottomwear,Patiala,Navy Blue,Fall,2012.0,Ethnic,Shree Women Navy Blue Printed Patiala
7889,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Proline Men Grey Track Pants
32445,Men,Apparel,Bottomwear,Shorts,Black,Winter,2014.0,Sports,Adidas Men Black Shorts
8499,Women,Apparel,Bottomwear,Skirts,Pink,Fall,2011.0,Casual,Forever New Women Blossom  Pink Printed Skirt
35036,Women,Apparel,Bottomwear,Churidar,Magenta,Summer,2012.0,Ethnic,Fabindia Women Magenta Churidar
9779,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Cress 3spespt Navy Blue Track Pants
30924,Women,Apparel,Bottomwear,Skirts,Beige,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Ghera Skirt
2953,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010.0,Casual,DUSG Women Rishikesh Organic Wheat Capri
31668,Men,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Spykar Men Grey Jeans
41349,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013.0,Casual,Wrangler Men Blue Skanders Jeans
48459,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,French Connection Men Blue Striped Shorts
21431,Women,Apparel,Bottomwear,Shorts,White,Winter,2012.0,Casual,Roxy Women White Shorts
47075,Women,Apparel,Bottomwear,Patiala,Red,Fall,2012.0,Ethnic,Shree Women Red & Black Patiala
52553,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Women Blue Jeans
57213,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Jeggings
16623,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Probase Men Solid Brown Trouser
13351,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Spykar Women Washed Black Jeans
43421,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Spykar Men Navy Blue Jeans
34117,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Doodle Girls Washed Blue Shorts
43045,Men,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Nike Men Pink Shorts
8497,Women,Apparel,Bottomwear,Skirts,Cream,Fall,2011.0,Casual,Forever New Women Cameo Skirt Cream Skirts
9777,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,ADIDAS Men Cress 3spespt Black Track Pants
27199,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Casual,Doodle Kids Girl Printed Grey Skirt
7887,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Casual,Proline Men Blue Track Pants
14941,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Status Quo Men Solid White Shorts
51589,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,Wrangler Women Blue Jeggings
47043,Women,Apparel,Bottomwear,Salwar,Orange,Summer,2012.0,Ethnic,Shree Women Orange & Pink Jodhpuri Salwar
42969,Women,Apparel,Bottomwear,Swimwear,Brown,Summer,2018.0,Casual,Amante Brown & Green Swimsuit WCSD03
11292,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Millard Jeans
15632,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Women AS Regular DF Cotton Black Track Pants
6532,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2011.0,Sports,Nike Women's Border Pink Skirt
2192,Men,Apparel,Bottomwear,Shorts,White,Fall,2010.0,Sports,ADIDAS Men White Short
11266,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Indigo Nation Men Pv Plan(Mix & Max) Greyish Brown Trousers
14714,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Genesis Men Solid Navy Blue Trousers
46733,Girls,Apparel,Bottomwear,Capris,Navy Blue,Summer,2012.0,Casual,Gini and Jony Girls Navy Blue Capris
7070,Men,Apparel,Bottomwear,Track Pants,Cream,Summer,2011.0,Casual,Timberland Men's Cycling Pod Chino Khaki Pant
16615,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Genesis Men Solid Charcoal Trouser
44632,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Men Grey AS Sideline Track Pants
17995,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2010.0,Sports,Puma Women Essential Skinny Grey Track Pant
41976,Girls,Apparel,Bottomwear,Capris,White,Summer,2012.0,Casual,Gini and Jony Girls White Pedal Pusher
11098,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011.0,Ethnic,Scullers Women Solid Purple Leggings
9770,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,2011.0,Casual,ADIDAS Men Ess 3s Suit Black Tracksuits
48457,Men,Apparel,Bottomwear,Shorts,Multi,Summer,2012.0,Casual,French Connection Men Multi Coloured Cargo Shorts
16612,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Genesis Men Stripes Navy Blue Trouser
41347,Men,Apparel,Bottomwear,Jeans,,Fall,2016.0,Casual,Wrangler Men Black Texas Jeans
36215,Girls,Apparel,Bottomwear,Shorts,Purple,Summer,2012.0,Casual,Gini and Jony Girls Core Purple Shorts
32487,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,2012.0,Sports,Proline Grey Melange Shorts
14713,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Genesis Men Solid Brown Trousers
43246,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans
43074,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Sports,Nike Womens Black Capris
31454,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Sports,Nike Women Tennis Black Skirt
11295,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Men Blue Texas Jeans
2195,Women,Apparel,Bottomwear,Capris,Black,Fall,2010.0,Sports,ADIDAS Women Black Capris
47044,Women,Apparel,Bottomwear,Salwar,Multi,Fall,2012.0,Ethnic,Shree Women Multi Coloured Jodhpuri Salwar
12848,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Ant Kids Check Blue Skirts
3483,Women,Apparel,Bottomwear,Capris,Black,Fall,2012.0,Casual,ADIDAS Women Black Capri
52536,Women,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Pepe Jeans Women Grey Jeans
39807,Men,Apparel,Bottomwear,Trousers,Navy Blue,Spring,2013.0,Formal,Peter England Men Navy Blue Formal Trousers
33501,Women,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Doodle Kids Girl  Pink Capris
41313,Women,Apparel,Bottomwear,Leggings,White,Summer,2012.0,Ethnic,Aurelia Women White Leggings
1582,Unisex,Apparel,Bottomwear,Swimwear,Black,Summer,2011.0,Sports,Nabaiji Unisex Black Silicone Swimming Cap
16222,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Puma Men Heroes Black Track Pant
33959,Women,Apparel,Bottomwear,Leggings,Grey,Summer,2012.0,Casual,Femella Women Grey Leggings
25000,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Capris
11235,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Midrise Blue Jeans
12676,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Probase Men Solid Brown Trousers
9529,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Puma Men's Ess Woven Grey Shorts
30714,Boys,Apparel,Bottomwear,Churidar,White,Summer,2012.0,Ethnic,Fabindia Boys White Churidar
23303,Women,Apparel,Bottomwear,Leggings,Maroon,Fall,2011.0,Ethnic,W Women Solid Maroon Leggings
32427,Men,Apparel,Bottomwear,Shorts,Black,Summer,2010.0,Casual,ADIDAS Men Black 3/4 Length Pants
12212,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2013.0,Formal,Basics Men Brown Trousers
22814,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Manchester United Men Navy Blue Shorts
28512,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Premier Knit Black Shorts
27902,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers For Her Women Black Trousers
20915,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Jeans
9186,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Free Wheeler Spirit Denim Blue Jeans
26824,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Highlander Men Brown Trousers
38122,Men,Apparel,Bottomwear,Trousers,Khaki,Spring,2013.0,Smart Casual,Allen Solly Men Khaki Chino Trousers
51378,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Myntra Men Brown Shorts
12215,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2013.0,Formal,Basics Men Navy Trousers
35437,Girls,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Doodle Girls Washed Black Shorts
32420,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,ADIDAS Men Black Shorts
6566,Men,Apparel,Bottomwear,Shorts,Green,Summer,2011.0,Sports,Nike Men's Green Shorts
12671,Men,Apparel,Bottomwear,Shorts,Red,Fall,2011.0,Casual,Probase Men Check Red Shorts
16225,Women,Apparel,Bottomwear,Capris,Black,Fall,2011.0,Ethnic,Puma Women Capri Sweat Black Capris
44666,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Wills Lifestyle Women Brown Trousers
14116,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Jeans
41314,Women,Apparel,Bottomwear,Leggings,Black,Fall,2012.0,Casual,Aurelia Women Black Leggings
3484,Women,Apparel,Bottomwear,Capris,Brown,Fall,2010.0,Sports,ADIDAS Women Darkcinde Brown Capri
5773,Women,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Casual,Jealous 21 Women's Black Short
33506,Women,Apparel,Bottomwear,Capris,Green,Summer,2012.0,Casual,Doodle Kids Girl  Green Capris
32249,Women,Apparel,Bottomwear,Salwar,White,Summer,2012.0,Ethnic,Fabindia Women Printed White Salwar
57088,Women,Apparel,Bottomwear,Skirts,Teal,Summer,2012.0,Casual,Elle Women Teal Skirt
9175,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Banks Blue Jeans
18710,Women,Apparel,Bottomwear,Skirts,Tan,Fall,2011.0,Casual,Arrow Woman Printed Tan Skirt
26823,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Highlander Men Grey Trousers
29057,Men,Apparel,Bottomwear,Tracksuits,Black,Summer,2012.0,Sports,ADIDAS Men Black Tracksuit
37199,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,United Colors of Benetton Boys Check Blue Shorts
27905,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers For Her Black Trousers
14129,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Washed Blue Jeans
28515,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Sports,Nike Men Woven White Shorts
33961,Women,Apparel,Bottomwear,Leggings,Red,Summer,2012.0,Casual,Femella Women Red Leggings
47677,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Femella Women Black Animal Print Trousers
54052,Women,Apparel,Bottomwear,Leggings,Navy Blue,Summer,2012.0,Casual,Myntra Women Navy Blue Leggings
4809,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2011.0,Sports,ADIDAS Men's Prophecy Navy Blue Short
12223,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2013.0,Formal,Basics Men Solid Grey Trousers
8892,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Scullers Men Navy Blue Trousers
28944,Women,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,BIBA OUTLET Women Pink Leggings
13305,Women,Apparel,Bottomwear,Skirts,Red,Fall,2011.0,Casual,Gini and Jony Kids Girls Solid Red Skirts
41322,Women,Apparel,Bottomwear,Leggings,Orange,Summer,2012.0,Ethnic,Aurelia Women Orange Leggings
57075,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Blue Jeans
51382,Men,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Myntra Men Beige Shorts
43223,Women,Apparel,Bottomwear,Trousers,Black,Fall,2012.0,Formal,United Colors of Benetton Women Black Trouser
16021,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Turtle Solid Men Black Trouser
9143,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Blue Skinny Fit Stretchable Jeans
12812,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Football/Soccer Black Shorts
32429,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,ADIDAS Men Training Black Shorts
53248,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Mark Taylor Men Charcoal Black Striped Trousers
12678,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Probase Men Check Black Trousers
29405,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Genesis Men Charcoal Trousers
38577,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Nike Men Breakline Navy Blue Track Pants
33957,Women,Apparel,Bottomwear,Leggings,Black,Spring,2012.0,Casual,Femella Women Black Leggings
13108,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Sports,ADIDAS Men Pant Climalite Blue Track Pants
39809,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Peter England Men Brown Trousers
36841,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Spykar Women Renegade Navy Blue Jeans
16214,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,Puma Men Heroes Navy Blue Track Pant
25036,Women,Apparel,Bottomwear,Leggings,Grey,Fall,2011.0,Casual,Nike Women Depth Long Grey Leggings
43224,Women,Apparel,Bottomwear,Trousers,Black,Fall,2012.0,Formal,United Colors of Benetton Women Black Trouser
39831,Girls,Apparel,Bottomwear,Shorts,Magenta,Summer,2012.0,Casual,Gini and Jony Girls Core Magenta Shorts
37197,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Jeans
57072,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Women Blue Jeans
13302,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Beige Shorts
28943,Women,Apparel,Bottomwear,Leggings,Green,Summer,2012.0,Casual,BIBA OUTLET Women Green Leggings
14127,Men,Apparel,Bottomwear,Jeans,Blue,Winter,2016.0,Casual,Flying Machine Men Washed Blue Jeans
57086,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2012.0,Casual,Elle Women Pink Vintage Skirt
12224,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Basics Men Solid Brown Trousers
54055,Women,Apparel,Bottomwear,Leggings,Rust,Summer,2012.0,Casual,Myntra Women Rust Leggings
32247,Women,Apparel,Bottomwear,Patiala,Green,Summer,2012.0,Ethnic,Fabindia Women Printed Green Patiala
14118,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Jeans
46903,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans
28140,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2016.0,Casual,Jockey SPORT Men Navy Blue Shorts 9411
2558,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Casual,Domyos Women Trompette Track Pant
33508,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,Doodle Kids Girl Washed Blue Skirt
8406,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Sports,ADIDAS Men M Rsp Short Sleeve White Shorts
16019,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Turtle Check Men Grey Trouser
17903,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Women Trainng Grey Track Pant
38570,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Sports,Nike Womens Black Capris
4831,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,ADIDAS Men's Black White Stripes Track Pant
27598,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Scullers Men Check Grey Trousers
29402,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Genesis Men Black Trousers
7688,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Puma Men's Logo Bermuda Grey Short
9144,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Scraped Blue Roxy Fit Jeans
5789,Women,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Casual,Jealous 21 Women's Blue White Checkered Short
28506,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Woven Black Shorts
51398,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Myntra Men Green Check Shorts
58215,Women,Apparel,Bottomwear,Patiala,Multi,Fall,2012.0,Ethnic,Shree Women Multi Coloured Patiala
33718,Women,Apparel,Bottomwear,Jeggings,Pink,Summer,2012.0,Casual,Pieces Women Pink Jeggings
22458,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2011.0,Casual,Myntra Women Pink Leggings
27916,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Scullers For Her Grey Trousers
9166,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Rafe Blue Jeans
17579,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Mark Taylor Men Solid Grey Trouser
49956,Men,Apparel,Bottomwear,Shorts,Black,Summer,2016.0,Casual,Hanes Men Black Panelled 3/4th Pants
27929,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Scullers For Her Brown Trousers
14939,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011.0,Casual,Status Quo Men Solid Beige Shorts
52522,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Women Blue Jeans
13112,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,ADIDAS Men Rsp Ds 7in Black Shorts
8843,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2011.0,Casual,Scullers Men Scul Beige Trousers
15681,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Casual,Highlander Men Classic Chinos Khaki Trousers
15675,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Highlander Men High Original Blue Jeans
7695,Women,Apparel,Bottomwear,Track Pants,Red,Fall,2011.0,Casual,Urban Yoga Women's Bij Red Track Pant
51505,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans
53252,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans
14595,Women,Apparel,Bottomwear,Stockings,Grey,Summer,2011.0,Casual,United Colors of Benetton Women Solid Grey Stockings
38935,Girls,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Leggings
51353,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans
17926,Women,Apparel,Bottomwear,Capris,Grey,Fall,2011.0,Casual,Nike Women Casual Grey Capri
33981,Women,Apparel,Bottomwear,Stockings,Black,Summer,2012.0,Casual,Femella Women Black Stockings
38767,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Shorts
29043,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue Tracksuit
26837,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Highlander Men Khaki Trousers
9161,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Cairo Blue Jeans
58212,Women,Apparel,Bottomwear,Patiala,White,Fall,2012.0,Ethnic,Shree Women White Printed Patiala
39225,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Femella Women Heart Print  Brown Trousers
27911,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Scullers For Her Women Black Trousers
9195,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Style Essentials Kns 0542 Blue Jeans
16800,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Highlander Men Solid Black Trouser
33149,Girls,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Leggings
28501,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Urban Yoga Men Navy Blue Track Pants
38932,Girls,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Leggings
51354,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Light Blue Jeans
26808,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2013.0,Formal,Arrow Men Grey Striped Trousers
44686,Women,Apparel,Bottomwear,Leggings,Magenta,Summer,2012.0,Casual,Wills Lifestyle Women Magenta Leggings
42115,Men,Apparel,Bottomwear,Shorts,Black,Fall,2013.0,Casual,ADIDAS Men Black Shorts
51502,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Greenish Blue Jeans
15672,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Highlander Men High Original Blue Jeans
37522,Boys,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Madagascar3 Infant Boys White Shorts
1591,Men,Apparel,Bottomwear,Shorts,Red,Fall,2010.0,Sports,Kipsta Men Red Shorts
15686,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Casual,Highlander Men Classic Chinos Khaki Trousers
52525,Women,Apparel,Bottomwear,Jeggings,Red,Summer,2012.0,Casual,Pepe Jeans Women Dark Red Jeggings
8844,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2011.0,Casual,Scullers Men Scul Brown Trousers
33720,Women,Apparel,Bottomwear,Leggings,Green,Fall,2012.0,Casual,Pieces Women Green Leggings
29849,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Basics Men Brown Trousers
57896,Women,Apparel,Bottomwear,Shorts,Off White,Summer,2012.0,Casual,Femella Women Off White Shorts
38563,Men,Apparel,Bottomwear,Shorts,Orange,Summer,2012.0,Casual,Nike Men Orange & Charcoal Shorts
46910,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Peter England Men Black Jeans
49958,Men,Apparel,Bottomwear,Shorts,Black,Summer,2016.0,Casual,Hanes Men Black Athletic 3/4th Pants
14937,Men,Apparel,Bottomwear,Shorts,Olive,Fall,2011.0,Casual,Status Quo Men Solid Olive Shorts
24331,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,ADIDAS Women Grey Track Pants
13781,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Belmonte Men Solid Grey Trousers
30731,Girls,Apparel,Bottomwear,Salwar,Magenta,Summer,2012.0,Ethnic,Fabindia Girls Printed Magenta Salwar
37514,Boys,Apparel,Bottomwear,Leggings,Yellow,Summer,2012.0,Casual,Madagascar3 Infant Boys Lemon Yellow Leggings
15644,Men,Apparel,Bottomwear,Shorts,Navy Blue,Winter,2014.0,Sports,Nike Men As Df Crckt Navy Blue Shorts
9168,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Radley Blue Jeans
2580,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Sports,Domyos Women Black Capri
31287,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Puma Men Dazzle Black Shorts
17577,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Mark Taylor Men Solid Grey Trouser
12839,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011.0,Casual,Ant Kids Pleated Black Skirts
51362,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans
