id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,Category
43934,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Heels,Footwear
41728,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Heels,Footwear
31976,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Women Lunarswift +3 Grey Sports Shoes,Footwear
56867,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,HM Women Black Shoes,Footwear
53138,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Heels,Footwear
54103,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Flats,Footwear
6639,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Air Max Turbulence White Blue Shoe,Footwear
21026,Women,Footwear,Shoes,Heels,Beige,Summer,2011.0,Casual,Clarks Women Balti Zing Beige Heels,Footwear
4737,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Numero Uno Men's Eco White Blue Shoe,Footwear
35427,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Women Neptune White Sports Shoes,Footwear
4181,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2011.0,Smart Casual,Rockport Men Brown Leather Casual Shoes,Footwear
5617,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,ADIDAS Men Henrio Black Blue Floater,Footwear
10093,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Reebok Men Racehound White Sports Shoes,Footwear
39269,Men,Footwear,Shoes,Casual Shoes,Beige,Winter,2018.0,Casual,Red Chief Men Beige Shoes,Footwear
34071,Women,Footwear,Shoes,Flats,Black,Fall,2012.0,Casual,Clarks Women Saturn Whizz Leather Black Sandals,Footwear
47617,Women,Footwear,Shoes,Flats,Black,Fall,2014.0,Casual,Portia Women Black & White Flats,Footwear
44611,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2013.0,Sports,Salomon Men Black RX Prime Sports Shoes,Footwear
12883,Unisex,Footwear,Shoes,Casual Shoes,Green,Fall,2011.0,Casual,Converse Unisex Brush Print Green Casual Shoes,Footwear
18552,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Catwalk Women Black Shoe,Footwear
14462,Women,Footwear,Shoes,Heels,Gold,Summer,2012.0,Casual,Enroute Women Casual Gold Peep Toes,Footwear
33699,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2012.0,Formal,Cobblerz Men Brown Formal Shoes,Footwear
36436,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Spinn Men Crome Brown Shoes,Footwear
34632,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Lotto Men Dolce Vita II Grey Sports Shoes,Footwear
4636,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Adi Stylite Low White Blue Shoe,Footwear
7969,Unisex,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Fila Unisex's Inferno Black Floater,Footwear
42272,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Unisex Black Authentic Shoes,Footwear
7833,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Puma Men's Benecio Leather Brown Red Shoe,Footwear
5399,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Artengo Artengo 633d Man,Footwear
22980,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Fila Men Light Brown New Percoso II Casual Shoes,Footwear
18404,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Skechers Men USA Brown Shoe,Footwear
19139,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lotto Men Sting  Black Sandals,Footwear
49408,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Black Era Shoes,Footwear
22289,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Inc. 5 Women Casual Golden Flats,Footwear
45339,Women,Footwear,Shoes,Heels,Gold,Summer,2016.0,Casual,Cobblerz Women Gold-Toned Sandals,Footwear
31985,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Shoes,Footwear
39627,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Court Shuttle White Sports Shoes,Footwear
40311,Unisex,Footwear,Sandal,Sandals,Pink,Winter,2013.0,Casual,Warner Bros Kids Unisex Pink Sandals,Footwear
20897,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,2012.0,Casual,Converse Men CT DBL Tongue Triple Color OX Navy Blue Shoe,Footwear
3574,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,ADIDAS Women Black Outdoor Shoe,Footwear
24726,Men,Footwear,Shoes,Casual Shoes,Off White,Fall,2011.0,Casual,United Colors of Benetton Men Classic Sneakers Off White Casual Shoes,Footwear
39292,Men,Footwear,Sandal,Sandals,Black,Winter,2018.0,Casual,Red Chief Men Black Sandals,Footwear
8071,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,New Balance Women Silver Sports Shoes,Footwear
4514,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men's Tarun White Navy Silver Red Shoe,Footwear
39195,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Heels,Footwear
21217,Men,Footwear,Flip Flops,Flip Flops,White,Summer,2012.0,Casual,Quiksilver Men White Echo Script Flip Flops,Footwear
24426,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,ADIDAS Men Boat Sickline Blue Sports Shoes,Footwear
43929,Women,Footwear,Shoes,Heels,White,Spring,2013.0,Casual,Catwalk Women White Heeled Shoes,Footwear
49579,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women White Heels,Footwear
13143,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Inc 5 Women Casual Silver Flats,Footwear
15497,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Formal,Carlton London Women Casual Black Heels,Footwear
24712,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Mid Bas Black Casual Shoes,Footwear
50152,Women,Footwear,Shoes,Heels,Cream,Winter,2012.0,Casual,Rocia Women Cream Heels,Footwear
36837,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Women Free 4.0 V2 Grey Sports Shoes,Footwear
13481,Women,Footwear,Shoes,Flats,Black,Fall,2011.0,Casual,Rocia Women Black Flats,Footwear
57531,Men,Footwear,Shoes,Casual Shoes,Mushroom Brown,Fall,2012.0,Casual,Provogue Men Mushroom Brown Casual Shoes,Footwear
26653,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men White Shoes,Footwear
41455,Men,Footwear,Sandal,Sandals,Grey,Summer,2012.0,Casual,Lee Cooper Men Grey Sandals,Footwear
16177,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Enroute Men Leather Black Sandals,Footwear
22308,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Inc. 5 Women Casual Silver Heels,Footwear
35930,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,2012.0,Sports,Salomon Men Exit 2 Aero Brown Sports Shoes,Footwear
19902,Unisex,Footwear,Shoes,Casual Shoes,Red,Fall,2013.0,Casual,Converse Unisex Red Chuck Taylor All Star Canvas Shoes,Footwear
45401,Women,Footwear,Shoes,Flats,Grey,Winter,2012.0,Casual,Rocia Women Grey Sandals,Footwear
4028,Unisex,Footwear,Shoes,Casual Shoes,Olive,Summer,2011.0,Casual,ADIDAS Unisex High Can Oak Olive Shoes,Footwear
15873,Unisex,Footwear,Flip Flops,Flip Flops,Yellow,Fall,2011.0,Casual,Warner Bros Kids Unisex TJ Aloha Flops Yellow Slippers,Footwear
20836,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Hush Puppies Men Formal Brown Shoes,Footwear
5324,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Fila Men's Rowley White Red Shoe,Footwear
15307,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,ADIDAS Men Daroga Two 11 Lea Brown Casual Shoes,Footwear
5673,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Icurbantrack Solver Black Shoe,Footwear
4993,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Fila Men Barrier White Shoes,Footwear
23839,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Men Black Rakuni Move Casual Shoes,Footwear
33515,Women,Footwear,Shoes,Heels,Tan,Summer,2016.0,Casual,Cobblerz Women Tan Brown Pumps,Footwear
32844,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Grendha Women Jola Cigana White Flats,Footwear
21063,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Clarks Men Gofor Action Brown Casual Shoe,Footwear
24260,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men White Shoes,Footwear
23887,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Fila Men Clutch Black Sports Shoes,Footwear
24103,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2012.0,Casual,Playboy Men Casual Blue Flip Flops,Footwear
44734,Women,Footwear,Flip Flops,Flip Flops,Pink,Spring,2013.0,Casual,Globalite Women White & Pink Flip Flops,Footwear
5618,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Women's Adi Montero White Shoe,Footwear
41682,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Heels,Footwear
37971,Women,Footwear,Shoes,Heels,Red,Fall,2012.0,Casual,Clarks Women Un Spire Red Sandals,Footwear
56411,Men,Footwear,Sandal,Sandals,Brown,Spring,2013.0,Casual,GAS Men Brown Savana Sandals,Footwear
39307,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Chief Men Black Shoes,Footwear
35412,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Enroute Men Black Shoes,Footwear
41838,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Skechers Men Grey Shoes,Footwear
7753,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men's Victory Black Shoe,Footwear
24408,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Black Vanquish Sports Shoes,Footwear
15887,Girls,Footwear,Sandal,Sandals,Blue,Fall,2012.0,Casual,Warner Bros Kids Girls TW Big Facelog Blue Sandals,Footwear
20733,Women,Footwear,Shoes,Heels,Grey,Summer,2012.0,Casual,Enroute Women Grey Heels,Footwear
28321,Men,Footwear,Sandal,Sandals,Black,Winter,2018.0,Casual,Red Tape Men Casual Black Sandals,Footwear
5704,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Skechers Men's Seguae-Deposit Chocolate Shoe,Footwear
40319,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,ADIDAS Women White Adi Weld Shoes,Footwear
26548,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,ID Men Blue Shoes,Footwear
45349,Women,Footwear,Shoes,Heels,Pink,Summer,2016.0,Casual,Cobblerz Women Pink Sandals,Footwear
56402,Women,Footwear,Shoes,Flats,Beige,Winter,2012.0,Casual,Rocia Women Beige & Gold Sandals,Footwear
39892,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,ADIDAS Men Brown Shoes,Footwear
22492,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Women Duramo Luxury 3 Sports Shoes,Footwear
33102,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Flats,Footwear
22490,Women,Footwear,Flip Flops,Flip Flops,Pink,Summer,2011.0,Casual,ADIDAS Women Laosand Pink Flip Flops,Footwear
57949,Men,Footwear,Shoes,Formal Shoes,Brown,Spring,2012.0,Formal,Clarks Men Brown Formal Shoes,Footwear
36835,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men Lunarglide Grey Sports Shoes,Footwear
30234,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Numero Uno Men Black Flip Flops,Footwear
47620,Women,Footwear,Shoes,Heels,Black,Fall,2014.0,Casual,Portia Women Black Flats,Footwear
20845,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Skechers Men Navy Blue Casual Shoes,Footwear
17657,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Pumps Black Heels,Footwear
51761,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Peep Toes,Footwear
39984,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2014.0,Casual,Gas Men Grey & Blue Tee Casual Shoes,Footwear
17692,Men,Footwear,Shoes,Casual Shoes,Red,Spring,2012.0,Casual,Vans Men Rowley Style 99 S Red Casual Shoes,Footwear
47545,Women,Footwear,Shoes,Flats,Maroon,Winter,2012.0,Casual,Portia Women Maroon & Silver Flats,Footwear
56997,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,HM Women Black Sandals,Footwear
49835,Women,Footwear,Flip Flops,Flip Flops,White,Winter,2012.0,Casual,iPanema Women White Flip Flops,Footwear
24112,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012.0,Casual,Playboy Men Navy Blue Flip Flops,Footwear
6652,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Nike Men's Air 180 Black Grey Shoe,Footwear
15739,Men,Footwear,Shoes,Sports Shoes,Charcoal,Summer,2012.0,Sports,Nike Men Transform III Charcoal Sports Shoes,Footwear
39895,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue Corona Sports Shoes,Footwear
12855,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Lee Cooper Men Formal Black Shoes,Footwear
2910,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Wedding Collection Bronze Heels,Footwear
1788,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Lotto Men's Court-White-Blue Shoe,Footwear
4521,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men's Axis White Black Lime Shoe,Footwear
33845,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men Future Cat White Shoes,Footwear
33124,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Stilettos,Footwear
11878,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Franco Leone Men Formal Black Formal Shoes,Footwear
5461,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Downshifter Lea Black Shoe,Footwear
24469,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Navy Blue Adi Mesh Flip Flops,Footwear
28314,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men Brown Shoes,Footwear
45600,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Arrow Men Black Shoes,Footwear
2890,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Leather Brown Cut Flats,Footwear
11815,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Playboy Men Casual Black Casual Shoes,Footwear
47198,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Franco Leone Men Brown Sandals,Footwear
57308,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Flats,Footwear
42989,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Women Black Fivekay Sports Shoes,Footwear
3696,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lotto Men's Rio Velcro Black Shoe,Footwear
6505,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Black Shoe,Footwear
53438,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Black Sports Shoes,Footwear
41863,Men,Footwear,Sandal,Sandals,Black,Summer,2016.0,Casual,Estd. 1977 Men Black Sandals,Footwear
39674,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Sports Shoes,Footwear
21177,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2011.0,Casual,ADIDAS Men Distorted Red Flip Flops,Footwear
4545,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Women Capri Black Shoe,Footwear
15504,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Carlton London Women Casual Black Casual Shoes,Footwear
5877,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Converse Unisex Skull Print Ox Red Shoe,Footwear
6141,Unisex,Footwear,Sandal,Sandals,Green,Winter,2011.0,Casual,Puma Unisex Apex Olive Black Red Floater,Footwear
13988,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Puma Men Future Cat Remix Lo Navy Blue Casual Shoes,Footwear
33641,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Lotto Men Black Koro G Slippers,Footwear
42693,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black & Silver Sandals,Footwear
47556,Women,Footwear,Shoes,Heels,Bronze,Winter,2012.0,Casual,Portia Women Bronze & Golden Flats,Footwear
8977,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Women Saba Ballet DC3 Black Casual Shoes,Footwear
22818,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2016.0,Casual,Woodland Men Black Casual Shoes,Footwear
9214,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Women Track Cat Basic White Casual Shoes,Footwear
7987,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men Fusion Black Sports Shoes,Footwear
32509,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Franco Leone Men Formal Black Formal Shoes,Footwear
4046,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Allegra 4M White Navy Blue Black Shoe,Footwear
39954,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2013.0,Casual,Gas Men Blue Flip Flops,Footwear
47240,Men,Footwear,Shoes,Casual Shoes,Purple,Summer,2012.0,Casual,Playboy Men Purple Casual Shoes,Footwear
56721,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014.0,Casual,Converse Men Black Shoes,Footwear
9055,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Adi Fiero M White Sports Shoes,Footwear
51762,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Toned Heels,Footwear
57487,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Formal,Lee Cooper Men Brown Shoes,Footwear
13687,Women,Footwear,Flip Flops,Flip Flops,Pink,Fall,2011.0,Casual,ADIDAS Women Adi Sunshine Flip Flops,Footwear
23822,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,Puma Men Breeze Red Flip Flops,Footwear
49497,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Vans Men Navy Blue Shoes,Footwear
34651,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Fila Women Top Fuel Black Sports Shoes,Footwear
42986,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Nike Women Black Solarsoft Thong Flip Flops,Footwear
25477,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men Lunarfly +3 Grey Sports Shoes,Footwear
5372,Boys,Footwear,Shoes,Sports Shoes,Brown,Summer,2011.0,Sports,Quechua Forclaz 50 Jr 10 Brown,Footwear
6819,Women,Footwear,Flip Flops,Flip Flops,Red,Summer,2011.0,Casual,Timberland Women's Estela Umbrella Red Flip Flop,Footwear
35573,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2013.0,Casual,Gliders Men Esquire Blue Flip Flops,Footwear
3168,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Nike Men's Incinerate MSL White Blue Shoe,Footwear
4492,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Lotto Men T-Effect III White Blue Shoe,Footwear
26645,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Puma Men Driving Power Light Grey Shoes,Footwear
22110,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012.0,Sports,Reebok Men Active  Navy Blue Sports Shoes,Footwear
4628,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,ADIDAS Men Terra Lea Brown Sandal,Footwear
4003,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2011.0,Casual,Spalding Men's Navy With Yellow Flip Flop,Footwear
24629,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Women White Sparta Lea Sports Shoes,Footwear
17008,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Flats,Footwear
33769,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,ADIDAS Neo Men Utility Deck Brown Shoes,Footwear
19052,Women,Footwear,Shoes,Heels,Brown,Spring,2013.0,Casual,Catwalk Women Classic Brown Flats,Footwear
33710,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2012.0,Casual,Cobblerz Men Black Shoes,Footwear
10739,Unisex,Footwear,Flip Flops,Flip Flops,Black,Winter,2012.0,Casual,Disney Unisex Kids Basic Black Flip Flops,Footwear
17016,Women,Footwear,Shoes,Flats,White,Winter,2012.0,Casual,Rocia Women Casual White Sandal,Footwear
23489,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,FILA Men Forza 11 Black Sports Shoes,Footwear
45581,Men,Footwear,Sandal,Sandals,Grey,Summer,2012.0,Casual,Arrow Men Grey Sandals,Footwear
36227,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Nike Men Air Ralston Mid Lite Brown Shoes,Footwear
27519,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Catwalk Women Black Flats,Footwear
34543,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men Brown Formal Shoes,Footwear
18597,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Volt Black Sports Shoes,Footwear
12961,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,ADIDAS Men Casual Brown Sandals,Footwear
34454,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown Sandals,Footwear
4736,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Numero Uno Men's White Dunk Shoe,Footwear
59761,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Flats,Footwear
45595,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2013.0,Formal,Arrow Men Brown Formal Shoes,Footwear
3493,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,ADIDAS Men Mactelo Black Daronx Shoe,Footwear
50148,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Flats,Footwear
17052,Men,Footwear,Sandal,Sandals,Black,Spring,2013.0,Casual,Gas Men Venice Slipper,Footwear
49433,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Unisex Black Casual Shoes,Footwear
57303,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Wedges,Footwear
32746,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,FILA Women Skeletoes Slide Black Shoes,Footwear
1642,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Reebok Men Winning Stride White Red,Footwear
46830,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Heels,Footwear
45385,Women,Footwear,Shoes,Flats,Bronze,Winter,2012.0,Casual,Rocia Women Bronze Sandals,Footwear
39663,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lotto Men Black Shoes,Footwear
47228,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2012.0,Formal,Franco Leone Men Dark Brown Formal Shoes,Footwear
59759,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Flats,Footwear
22196,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Timberland Men Black Casual Shoes,Footwear
31683,Unisex,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Casual,Nike Unisex Air Rift Black Sports Shoes,Footwear
21179,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,ADIDAS Men Adi Stars Tread Black Flip Flops,Footwear
39655,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Sports Shoes,Footwear
22242,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ID Men Black Casual Shoes,Footwear
5053,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Fila Men's Sergent Grey Orange Shoe,Footwear
1932,Women,Footwear,Shoes,Casual Shoes,Grey,Fall,2010.0,Casual,Quechua Women Arpenaz Flex Grey Shoe,Footwear
11896,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Franco Leone Men Formal Black Formal Shoes,Footwear
7221,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Rockport Men Schemerhorn Black Shoe,Footwear
56936,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,HM Women Golden Flats,Footwear
19140,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lotto Men Sting Black Sandals,Footwear
8962,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Numero Uno Men Black Canvas Shoe,Footwear
9133,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men Iknois 2XT White Sports Shoes,Footwear
19928,Men,Footwear,Flip Flops,Flip Flops,Yellow,Fall,2011.0,Casual,ADIDAS Men Adi Wind Yellow Flip Flops,Footwear
25416,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Court Majestic Black Sports Shoes,Footwear
36617,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Flats,Footwear
39815,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Red Tape Men Black Sandals,Footwear
14568,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Vans Men Rowley,Footwear
14365,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Casual Beige Flats,Footwear
